SIZE ,SHAPE ,STOCK ,COLORSPEC ,COATING ,LAMINATION ,UNWIND OPTIONS ,RunSize,UnitPrice,TotalPrice
"2.5"" x 3""",Rectangle,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),5000,0.0899,449.37
"2.5"" x 3""",Rectangle,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),10000,0.0900,900.31
"2.5"" x 3""",Rectangle,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),15000,0.0766,"1,149.62"
"2.5"" x 3""",Rectangle,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),250,0.8320,208.01
"2.5"" x 3""",Rectangle,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),500,0.4923,246.13
"2.5"" x 3""",Rectangle,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),1000,0.2715,271.53
"2.5"" x 3""",Rectangle,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),2500,0.1302,325.52
"2.5"" x 3""",Rectangle,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),5000,0.0899,449.37
"2.5"" x 3""",Rectangle,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),10000,0.0900,900.31
"2.5"" x 3""",Rectangle,70 LB Eggshell,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),15000,0.0766,"1,149.62"
"2.5"" x 3""",Rectangle,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),250,0.9238,230.96
"2.5"" x 3""",Rectangle,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),500,0.5399,269.94
"2.5"" x 3""",Rectangle,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),1000,0.3060,306.02
"2.5"" x 3""",Rectangle,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),2500,0.1622,405.62
"2.5"" x 3""",Rectangle,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),5000,0.1120,560.09
"2.5"" x 3""",Rectangle,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),10000,0.0878,877.66
"2.5"" x 3""",Rectangle,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),15000,0.0749,"1,123.06"
"2.5"" x 3""",Rectangle,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),250,0.9238,230.96
"2.5"" x 3""",Rectangle,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),500,0.5399,269.94
"2.5"" x 3""",Rectangle,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),1000,0.3060,306.02
"2.5"" x 3""",Rectangle,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),2500,0.1622,405.62
"2.5"" x 3""",Rectangle,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),5000,0.1120,560.09
"2.5"" x 3""",Rectangle,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),10000,0.0878,877.66
"2.5"" x 3""",Rectangle,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),15000,0.0749,"1,123.06"
"2.5"" x 3""",Rectangle,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Not Important,250,0.9238,230.96
"2.5"" x 3""",Rectangle,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Not Important,500,0.5399,269.94
"2.5"" x 3""",Rectangle,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Not Important,1000,0.3060,306.02
"2.5"" x 3""",Rectangle,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Not Important,2500,0.1622,405.62
"2.5"" x 3""",Rectangle,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Not Important,5000,0.1120,560.09
"2.5"" x 3""",Rectangle,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Not Important,10000,0.0878,877.66
"2.5"" x 3""",Rectangle,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Not Important,15000,0.0749,"1,123.06"
"2.5"" x 3""",Rectangle,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),250,0.9238,230.96
"2.5"" x 3""",Rectangle,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),500,0.5399,269.94
"2.5"" x 3""",Rectangle,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),1000,0.3060,306.02
"2.5"" x 3""",Rectangle,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),2500,0.1622,405.62
"2.5"" x 3""",Rectangle,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),5000,0.1120,560.09
"2.5"" x 3""",Rectangle,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),10000,0.0878,877.66
"2.5"" x 3""",Rectangle,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),15000,0.0749,"1,123.06"
"2.5"" x 3""",Rectangle,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),250,0.9238,230.96
"2.5"" x 3""",Rectangle,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),500,0.5399,269.94
"2.5"" x 3""",Rectangle,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),1000,0.3060,306.02
"2.5"" x 3""",Rectangle,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),2500,0.1622,405.62
"2.5"" x 3""",Rectangle,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),5000,0.1120,560.09
"2.5"" x 3""",Rectangle,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),10000,0.0878,877.66
"2.5"" x 3""",Rectangle,Bright Silver Metallic,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),15000,0.0749,"1,123.06"
"2.5"" x 3""",Rectangle,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Off Left (Direction #4),250,0.9845,246.13
"2.5"" x 3""",Rectangle,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Off Left (Direction #4),500,0.5812,290.58
"2.5"" x 3""",Rectangle,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Off Left (Direction #4),1000,0.3287,328.68
"2.5"" x 3""",Rectangle,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Off Left (Direction #4),2500,0.1721,430.31
"2.5"" x 3""",Rectangle,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Off Left (Direction #4),5000,0.1200,600.22
"2.5"" x 3""",Rectangle,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Off Left (Direction #4),10000,0.0948,947.95
"2.5"" x 3""",Rectangle,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Off Left (Direction #4),15000,0.0807,"1,209.95"
"2.5"" x 3""",Rectangle,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Off Bottom (Direction #2),250,0.9845,246.13
"2.5"" x 3""",Rectangle,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Off Bottom (Direction #2),500,0.5812,290.58
"2.5"" x 3""",Rectangle,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Off Bottom (Direction #2),1000,0.3287,328.68
"2.5"" x 3""",Rectangle,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Off Bottom (Direction #2),2500,0.1721,430.31
"2.5"" x 3""",Rectangle,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Off Bottom (Direction #2),5000,0.1200,600.22
"2.5"" x 3""",Rectangle,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Off Bottom (Direction #2),10000,0.0948,947.95
"2.5"" x 3""",Rectangle,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Off Bottom (Direction #2),15000,0.0807,"1,209.95"
"2.5"" x 3""",Rectangle,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Not Important,250,0.9845,246.13
"2.5"" x 3""",Rectangle,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Not Important,500,0.5812,290.58
"2.5"" x 3""",Rectangle,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Not Important,1000,0.3287,328.68
"2.5"" x 3""",Rectangle,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Not Important,2500,0.1721,430.31
"2.5"" x 3""",Rectangle,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Not Important,5000,0.1200,600.22
"2.5"" x 3""",Rectangle,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Not Important,10000,0.0948,947.95
"2.5"" x 3""",Rectangle,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Not Important,15000,0.0807,"1,209.95"
"2.5"" x 3""",Rectangle,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Off Top (Direction #1),250,0.9845,246.13
"2.5"" x 3""",Rectangle,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Off Top (Direction #1),500,0.5812,290.58
"2.5"" x 3""",Rectangle,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Off Top (Direction #1),1000,0.3287,328.68
"2.5"" x 3""",Rectangle,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Off Top (Direction #1),2500,0.1721,430.31
"2.5"" x 3""",Rectangle,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Off Top (Direction #1),5000,0.1200,600.22
"2.5"" x 3""",Rectangle,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Off Top (Direction #1),10000,0.0948,947.95
"2.5"" x 3""",Rectangle,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Off Top (Direction #1),15000,0.0807,"1,209.95"
"2.5"" x 3""",Rectangle,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Off Right (Direction #3),250,0.9845,246.13
"2.5"" x 3""",Rectangle,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Off Right (Direction #3),500,0.5812,290.58
"2.5"" x 3""",Rectangle,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Off Right (Direction #3),1000,0.3287,328.68
"2.5"" x 3""",Rectangle,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Off Right (Direction #3),2500,0.1721,430.31
"2.5"" x 3""",Rectangle,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Off Right (Direction #3),5000,0.1200,600.22
"2.5"" x 3""",Rectangle,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Off Right (Direction #3),10000,0.0948,947.95
"2.5"" x 3""",Rectangle,Bright Silver Metallic,4/0 with White Mask,No Coating,No Lamination,Off Right (Direction #3),15000,0.0807,"1,209.95"
"2.5"" x 3""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),250,1.0127,253.18
"2.5"" x 3""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),500,0.5993,299.65
"2.5"" x 3""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),1000,0.3382,338.17
"2.5"" x 3""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),2500,0.1762,440.60
"2.5"" x 3""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),5000,0.1221,610.74
"2.5"" x 3""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),10000,0.0955,954.96
"2.5"" x 3""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,Silk,Off Left (Direction #4),15000,0.0815,"1,223.01"
"2.5"" x 3""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),250,1.0127,253.18
"2.5"" x 3""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),500,0.5993,299.65
"2.5"" x 3""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),1000,0.3382,338.17
"2.5"" x 3""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),2500,0.1762,440.60
"2.5"" x 3""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),5000,0.1221,610.74
"2.5"" x 3""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),10000,0.0955,954.96
"2.5"" x 3""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,Silk,Off Bottom (Direction #2),15000,0.0815,"1,223.01"
"2.5"" x 3""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,Silk,Not Important,250,1.0127,253.18
"2.5"" x 3""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,Silk,Not Important,500,0.5993,299.65
"2.5"" x 3""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,Silk,Not Important,1000,0.3382,338.17
"2.5"" x 3""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,Silk,Not Important,2500,0.1762,440.60
"2.5"" x 3""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,Silk,Not Important,5000,0.1221,610.74
"2.5"" x 3""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,Silk,Not Important,10000,0.0955,954.96
"2.5"" x 3""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,Silk,Not Important,15000,0.0815,"1,223.01"
"2.5"" x 3""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),250,1.0127,253.18
"2.5"" x 3""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),500,0.5993,299.65
"2.5"" x 3""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),1000,0.3382,338.17
"2.5"" x 3""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),2500,0.1762,440.60
"2.5"" x 3""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),5000,0.1221,610.74
"2.5"" x 3""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),10000,0.0955,954.96
"2.5"" x 3""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,Silk,Off Top (Direction #1),15000,0.0815,"1,223.01"
"2.5"" x 3""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),250,1.0127,253.18
"2.5"" x 3""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),500,0.5993,299.65
"2.5"" x 3""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),1000,0.3382,338.17
"2.5"" x 3""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),2500,0.1762,440.60
"2.5"" x 3""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),5000,0.1221,610.74
"2.5"" x 3""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),10000,0.0955,954.96
"2.5"" x 3""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,Silk,Off Right (Direction #3),15000,0.0815,"1,223.01"
"2.5"" x 3""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),250,0.9527,238.18
"2.5"" x 3""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),500,0.5653,282.65
"2.5"" x 3""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),1000,0.3192,319.17
"2.5"" x 3""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),2500,0.1670,417.60
"2.5"" x 3""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),5000,0.1165,582.74
"2.5"" x 3""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),10000,0.0921,920.96
"2.5"" x 3""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,No Lamination,Off Left (Direction #4),15000,0.0783,"1,175.01"
"2.5"" x 3""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),250,0.9527,238.18
"2.5"" x 3""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),500,0.5653,282.65
"2.5"" x 3""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),1000,0.3192,319.17
"2.5"" x 3""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),2500,0.1670,417.60
"2.5"" x 3""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),5000,0.1165,582.74
"2.5"" x 3""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),10000,0.0921,920.96
"2.5"" x 3""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,No Lamination,Off Bottom (Direction #2),15000,0.0783,"1,175.01"
"2.5"" x 3""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,No Lamination,Not Important,250,0.9527,238.18
"2.5"" x 3""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,No Lamination,Not Important,500,0.5653,282.65
"2.5"" x 3""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,No Lamination,Not Important,1000,0.3192,319.17
"2.5"" x 3""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,No Lamination,Not Important,2500,0.1670,417.60
"2.5"" x 3""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,No Lamination,Not Important,5000,0.1165,582.74
"2.5"" x 3""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,No Lamination,Not Important,10000,0.0921,920.96
"2.5"" x 3""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,No Lamination,Not Important,15000,0.0783,"1,175.01"
"2.5"" x 3""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),250,0.9527,238.18
"2.5"" x 3""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),500,0.5653,282.65
"2.5"" x 3""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),1000,0.3192,319.17
"2.5"" x 3""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),2500,0.1670,417.60
"2.5"" x 3""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),5000,0.1165,582.74
"2.5"" x 3""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),10000,0.0921,920.96
"2.5"" x 3""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,No Lamination,Off Top (Direction #1),15000,0.0783,"1,175.01"
"2.5"" x 3""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),250,0.9527,238.18
"2.5"" x 3""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),500,0.5653,282.65
"2.5"" x 3""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),1000,0.3192,319.17
"2.5"" x 3""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),2500,0.1670,417.60
"2.5"" x 3""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),5000,0.1165,582.74
"2.5"" x 3""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),10000,0.0921,920.96
"2.5"" x 3""",Rectangle,Clear BOPP,4/0 (4 color front),No Coating,No Lamination,Off Right (Direction #3),15000,0.0783,"1,175.01"
"2.5"" x 3""",Rectangle,Clear BOPP,4/0 with White Mask,No Coating,Silk,Off Left (Direction #4),250,1.0445,261.13
"2.5"" x 3""",Rectangle,Clear BOPP,4/0 with White Mask,No Coating,Silk,Off Left (Direction #4),500,0.6120,306.00
"2.5"" x 3""",Rectangle,Clear BOPP,4/0 with White Mask,No Coating,Silk,Off Left (Direction #4),1000,0.3461,346.10
"2.5"" x 3""",Rectangle,Clear BOPP,4/0 with White Mask,No Coating,Silk,Off Left (Direction #4),2500,0.1826,456.49
"2.5"" x 3""",Rectangle,Clear BOPP,4/0 with White Mask,No Coating,Silk,Off Left (Direction #4),5000,0.1253,626.63
"2.5"" x 3""",Rectangle,Clear BOPP,4/0 with White Mask,No Coating,Silk,Off Left (Direction #4),10000,0.0971,970.84
"2.5"" x 3""",Rectangle,Clear BOPP,4/0 with White Mask,No Coating,Silk,Off Left (Direction #4),15000,0.0831,"1,246.84"
"2.5"" x 3""",Rectangle,Clear BOPP,4/0 with White Mask,No Coating,Silk,Off Bottom (Direction #2),250,1.0445,261.13
"2.5"" x 3""",Rectangle,Clear BOPP,4/0 with White Mask,No Coating,Silk,Off Bottom (Direction #2),500,0.6120,306.00
"2.5"" x 3""",Rectangle,Clear BOPP,4/0 with White Mask,No Coating,Silk,Off Bottom (Direction #2),1000,0.3461,346.10
"2.5"" x 3""",Rectangle,Clear BOPP,4/0 with White Mask,No Coating,Silk,Off Bottom (Direction #2),2500,0.1826,456.49
